Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,DriverID,TeamID,TyreCode,StintNorm,LapTrend,TimeSeconds,PaceDeviation,DeltaToBest,RollingAvgDriver
0 days 00:45:05.430000,TSU,22,0 days 00:01:21.768000,11.0,4.0,,,0 days 00:00:27.173000,0 days 00:00:27.480000,0 days 00:00:27.115000,0 days 00:44:10.835000,0 days 00:44:38.315000,0 days 00:45:05.430000,320.0,335.0,311.0,344.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 00:43:43.662000,2023-09-02 14:28:43.773,1,,False,,False,True,81.768,10,6,1,0.5,0.4782608695652174,2705.43,0.1740000000000066,1.4740000000000038,94.15
0 days 00:47:03.054000,TSU,22,0 days 00:01:57.624000,12.0,4.0,,0 days 00:46:49.860000,0 days 00:00:31.531000,0 days 00:00:37.526000,0 days 00:00:48.567000,0 days 00:45:36.961000,0 days 00:46:14.487000,0 days 00:47:03.054000,285.0,290.0,,278.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 00:45:05.430000,2023-09-02 14:30:05.541,1,,False,,False,False,117.624,10,6,1,0.5,0.5217391304347826,2823.054,36.03,37.33,99.696
0 days 00:55:13.289000,TSU,22,0 days 00:01:21.594000,14.0,5.0,,,0 days 00:00:27.054000,0 days 00:00:27.462000,0 days 00:00:27.078000,0 days 00:54:18.749000,0 days 00:54:46.211000,0 days 00:55:13.289000,320.0,337.0,312.0,344.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 00:53:51.695000,2023-09-02 14:38:51.806,1,,False,,False,True,81.594,10,6,1,0.6666666666666666,0.6086956521739131,3313.289,0.0,1.2999999999999972,99.609
0 days 00:57:01.763000,TSU,22,0 days 00:01:48.474000,15.0,5.0,,0 days 00:56:57.915000,0 days 00:00:31.797000,0 days 00:00:36.549000,0 days 00:00:40.128000,0 days 00:55:45.086000,0 days 00:56:21.635000,0 days 00:57:01.763000,291.0,288.0,,269.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 00:55:13.289000,2023-09-02 14:40:13.400,1,,False,,False,False,108.474,10,6,1,0.6666666666666666,0.6521739130434783,3421.763,26.88000000000001,28.180000000000007,95.03399999999999
0 days 00:19:07.089000,LAW,40,0 days 00:01:23.901000,2.0,1.0,,,0 days 00:00:27.632000,0 days 00:00:28.608000,0 days 00:00:27.661000,0 days 00:18:10.820000,0 days 00:18:39.428000,0 days 00:19:07.089000,318.0,333.0,310.0,337.0,True,HARD,10.0,False,AlphaTauri,0 days 00:17:43.188000,2023-09-02 14:02:43.299,1,,False,,False,True,83.901,11,6,0,0.0,0.08695652173913043,1147.089,2.1430000000000007,3.6069999999999993,83.901
0 days 00:21:01.456000,LAW,40,0 days 00:01:54.367000,3.0,1.0,,0 days 00:20:45.408000,0 days 00:00:30.002000,0 days 00:00:34.178000,0 days 00:00:50.187000,0 days 00:19:37.091000,0 days 00:20:11.269000,0 days 00:21:01.456000,295.0,300.0,,310.0,False,HARD,11.0,False,AlphaTauri,0 days 00:19:07.089000,2023-09-02 14:04:07.200,1,,False,,False,False,114.367,11,6,0,0.0,0.13043478260869565,1261.456,32.60900000000001,34.07300000000001,99.134
0 days 00:25:57.772000,LAW,40,0 days 00:01:22.224000,5.0,2.0,,,0 days 00:00:27.136000,0 days 00:00:27.799000,0 days 00:00:27.289000,0 days 00:25:02.684000,0 days 00:25:30.483000,0 days 00:25:57.772000,321.0,336.0,312.0,344.0,True,HARD,2.0,True,AlphaTauri,0 days 00:24:35.548000,2023-09-02 14:09:35.659,1,,False,,False,True,82.224,11,6,0,0.16666666666666666,0.21739130434782608,1557.772,0.4660000000000082,1.9300000000000068,98.2955
0 days 00:27:36.217000,LAW,40,0 days 00:01:38.445000,6.0,2.0,,0 days 00:27:32.935000,0 days 00:00:29.723000,0 days 00:00:32.206000,0 days 00:00:36.516000,0 days 00:26:27.495000,0 days 00:26:59.701000,0 days 00:27:36.217000,295.0,298.0,,310.0,False,HARD,3.0,True,AlphaTauri,0 days 00:25:57.772000,2023-09-02 14:10:57.883,1,,False,,False,False,98.445,11,6,0,0.16666666666666666,0.2608695652173913,1656.217,16.686999999999998,18.150999999999996,90.33449999999999
0 days 00:33:49.864000,LAW,40,0 days 00:01:22.112000,8.0,3.0,,,0 days 00:00:27.007000,0 days 00:00:27.844000,0 days 00:00:27.261000,0 days 00:32:54.759000,0 days 00:33:22.603000,0 days 00:33:49.864000,322.0,341.0,311.0,350.0,True,HARD,2.0,True,AlphaTauri,0 days 00:32:27.752000,2023-09-02 14:17:27.863,1,,False,,False,True,82.112,11,6,0,0.3333333333333333,0.34782608695652173,2029.864,0.3539999999999992,1.8179999999999978,90.2785
0 days 00:35:41.315000,LAW,40,0 days 00:01:51.451000,9.0,3.0,,0 days 00:35:37.476000,0 days 00:00:34.623000,0 days 00:00:35.638000,0 days 00:00:41.190000,0 days 00:34:24.487000,0 days 00:35:00.125000,0 days 00:35:41.315000,286.0,297.0,,204.0,False,HARD,3.0,True,AlphaTauri,0 days 00:33:49.864000,2023-09-02 14:18:49.975,1,,False,,False,False,111.451,11,6,0,0.3333333333333333,0.391304347826087,2141.315,29.692999999999998,31.156999999999996,96.7815
0 days 00:45:17.985000,LAW,40,0 days 00:01:21.915000,11.0,4.0,,,0 days 00:00:26.965000,0 days 00:00:27.685000,0 days 00:00:27.265000,0 days 00:44:23.035000,0 days 00:44:50.720000,0 days 00:45:17.985000,320.0,337.0,311.0,346.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 00:43:56.070000,2023-09-02 14:28:56.181,1,,False,,False,True,81.915,11,6,1,0.5,0.4782608695652174,2717.985,0.1570000000000107,1.6210000000000093,96.68299999999999
0 days 00:47:05.401000,LAW,40,0 days 00:01:47.416000,12.0,4.0,,0 days 00:47:01.531000,0 days 00:00:32.926000,0 days 00:00:35.696000,0 days 00:00:38.794000,0 days 00:45:50.911000,0 days 00:46:26.607000,0 days 00:47:05.401000,283.0,297.0,,280.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 00:45:17.985000,2023-09-02 14:30:18.096,1,,False,,False,False,107.416,11,6,1,0.5,0.5217391304347826,2825.401,25.658,27.122,94.66550000000001
0 days 00:55:50.145000,LAW,40,0 days 00:01:21.758000,14.0,5.0,,,0 days 00:00:27.029000,0 days 00:00:27.657000,0 days 00:00:27.072000,0 days 00:54:55.416000,0 days 00:55:23.073000,0 days 00:55:50.145000,321.0,336.0,310.0,347.0,True,MEDIUM,2.0,True,AlphaTauri,0 days 00:54:28.387000,2023-09-02 14:39:28.498,1,,False,,False,True,81.758,11,6,1,0.6666666666666666,0.6086956521739131,3350.145,0.0,1.4639999999999986,94.58699999999999
0 days 00:57:42.167000,LAW,40,0 days 00:01:52.022000,15.0,5.0,,0 days 00:57:38.321000,0 days 00:00:35.164000,0 days 00:00:35.993000,0 days 00:00:40.865000,0 days 00:56:25.309000,0 days 00:57:01.302000,0 days 00:57:42.167000,280.0,233.0,,240.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 00:55:50.145000,2023-09-02 14:40:50.256,1,,False,,False,False,112.022,11,6,1,0.6666666666666666,0.6521739130434783,3462.167,30.26400000000001,31.72800000000001,96.89
0 days 00:19:10.220000,HUL,27,0 days 00:01:23.284000,2.0,1.0,,,0 days 00:00:27.650000,0 days 00:00:28.247000,0 days 00:00:27.387000,0 days 00:18:14.586000,0 days 00:18:42.833000,0 days 00:19:10.220000,320.0,333.0,308.0,338.0,True,HARD,2.0,True,Haas F1 Team,0 days 00:17:46.936000,2023-09-02 14:02:47.047,1,,False,,False,True,83.284,12,7,0,0.0,0.08695652173913043,1150.22,1.5080000000000098,2.990000000000009,83.284
0 days 00:20:51.485000,HUL,27,0 days 00:01:41.265000,3.0,1.0,,,0 days 00:00:32.607000,0 days 00:00:34.136000,0 days 00:00:34.522000,0 days 00:19:42.827000,0 days 00:20:16.963000,0 days 00:20:51.485000,278.0,256.0,310.0,212.0,False,HARD,3.0,True,Haas F1 Team,0 days 00:19:10.220000,2023-09-02 14:04:10.331,1,,False,,False,True,101.265,12,7,0,0.0,0.13043478260869565,1251.485,19.489000000000004,20.971000000000004,92.2745
0 days 00:22:14.473000,HUL,27,0 days 00:01:22.988000,4.0,1.0,,,0 days 00:00:27.572000,0 days 00:00:28.087000,0 days 00:00:27.329000,0 days 00:21:19.057000,0 days 00:21:47.144000,0 days 00:22:14.473000,318.0,332.0,311.0,337.0,True,HARD,4.0,True,Haas F1 Team,0 days 00:20:51.485000,2023-09-02 14:05:51.596,1,,False,,False,True,82.988,12,7,0,0.0,0.17391304347826086,1334.473,1.2120000000000033,2.6940000000000026,92.1265
0 days 00:23:50.614000,HUL,27,0 days 00:01:36.141000,5.0,1.0,,0 days 00:23:46.703000,0 days 00:00:29.709000,0 days 00:00:31.335000,0 days 00:00:35.097000,0 days 00:22:44.182000,0 days 00:23:15.517000,0 days 00:23:50.614000,290.0,304.0,,308.0,False,HARD,5.0,True,Haas F1 Team,0 days 00:22:14.473000,2023-09-02 14:07:14.584,1,,False,,False,False,96.141,12,7,0,0.0,0.21739130434782608,1430.614,14.365000000000009,15.847000000000008,89.56450000000001
0 days 00:30:09.247000,HUL,27,0 days 00:01:22.377000,7.0,2.0,,,0 days 00:00:27.539000,0 days 00:00:27.726000,0 days 00:00:27.112000,0 days 00:29:14.409000,0 days 00:29:42.135000,0 days 00:30:09.247000,317.0,330.0,308.0,336.0,True,HARD,2.0,True,Haas F1 Team,0 days 00:28:46.870000,2023-09-02 14:13:46.981,1,,False,,False,True,82.377,12,7,0,0.16666666666666666,0.30434782608695654,1809.247,0.6009999999999991,2.0829999999999984,89.259
0 days 00:31:55.375000,HUL,27,0 days 00:01:46.128000,8.0,2.0,,,0 days 00:00:36.334000,0 days 00:00:35.647000,0 days 00:00:34.147000,0 days 00:30:45.581000,0 days 00:31:21.228000,0 days 00:31:55.375000,210.0,226.0,308.0,190.0,False,HARD,3.0,True,Haas F1 Team,0 days 00:30:09.247000,2023-09-02 14:15:09.358,1,,False,,False,True,106.128,12,7,0,0.16666666666666666,0.34782608695652173,1915.375,24.352000000000004,25.834000000000003,94.2525
0 days 00:33:17.718000,HUL,27,0 days 00:01:22.343000,9.0,2.0,,,0 days 00:00:27.423000,0 days 00:00:27.832000,0 days 00:00:27.088000,0 days 00:32:22.798000,0 days 00:32:50.630000,0 days 00:33:17.718000,316.0,331.0,304.0,336.0,True,HARD,4.0,True,Haas F1 Team,0 days 00:31:55.375000,2023-09-02 14:16:55.486,1,,False,,False,True,82.343,12,7,0,0.16666666666666666,0.391304347826087,1997.718,0.5670000000000073,2.0490000000000066,94.2355
0 days 00:34:58.651000,HUL,27,0 days 00:01:40.933000,10.0,2.0,,0 days 00:34:54.758000,0 days 00:00:31.212000,0 days 00:00:32.890000,0 days 00:00:36.831000,0 days 00:33:48.930000,0 days 00:34:21.820000,0 days 00:34:58.651000,285.0,299.0,,278.0,False,HARD,5.0,True,Haas F1 Team,0 days 00:33:17.718000,2023-09-02 14:18:17.829,1,,False,,False,False,100.933,12,7,0,0.16666666666666666,0.43478260869565216,2098.651,19.15700000000001,20.63900000000001,91.638
0 days 00:45:25.361000,HUL,27,0 days 00:01:21.776000,12.0,3.0,,,0 days 00:00:27.154000,0 days 00:00:27.621000,0 days 00:00:27.001000,0 days 00:44:30.739000,0 days 00:44:58.360000,0 days 00:45:25.361000,319.0,334.0,310.0,340.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:44:03.585000,2023-09-02 14:29:03.696,1,,False,,False,True,81.776,12,7,1,0.3333333333333333,0.5217391304347826,2725.361,0.0,1.4819999999999993,91.3545
0 days 00:47:05.957000,HUL,27,0 days 00:01:40.596000,13.0,3.0,,0 days 00:47:02.063000,0 days 00:00:30.462000,0 days 00:00:31.787000,0 days 00:00:38.347000,0 days 00:45:55.823000,0 days 00:46:27.610000,0 days 00:47:05.957000,283.0,302.0,,297.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:45:25.361000,2023-09-02 14:30:25.472,1,,False,,False,False,100.596,12,7,1,0.3333333333333333,0.5652173913043478,2825.957,18.820000000000007,20.302000000000007,91.186
0 days 00:55:53.532000,HUL,27,0 days 00:01:21.838000,15.0,4.0,,,0 days 00:00:27.333000,0 days 00:00:27.550000,0 days 00:00:26.955000,0 days 00:54:59.027000,0 days 00:55:26.577000,0 days 00:55:53.532000,320.0,335.0,310.0,341.0,False,MEDIUM,2.0,True,Haas F1 Team,0 days 00:54:31.694000,2023-09-02 14:39:31.805,1,,False,,False,True,81.838,12,7,1,0.5,0.6521739130434783,3353.532,0.06199999999999761,1.543999999999997,91.217
0 days 00:57:32.980000,HUL,27,0 days 00:01:39.448000,16.0,4.0,,0 days 00:57:29.134000,0 days 00:00:30.512000,0 days 00:00:31.511000,0 days 00:00:37.425000,0 days 00:56:24.044000,0 days 00:56:55.555000,0 days 00:57:32.980000,288.0,299.0,,296.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:55:53.532000,2023-09-02 14:40:53.643,1,,False,,False,False,99.448,12,7,1,0.5,0.6956521739130435,3452.98,17.671999999999997,19.153999999999996,90.643
0 days 00:20:12.565000,BOT,77,0 days 00:01:22.658000,2.0,1.0,,,0 days 00:00:27.260000,0 days 00:00:28.048000,0 days 00:00:27.350000,0 days 00:19:17.167000,0 days 00:19:45.215000,0 days 00:20:12.565000,321.0,337.0,311.0,344.0,True,HARD,2.0,True,Alfa Romeo,0 days 00:18:49.907000,2023-09-02 14:03:50.018,1,,False,,False,True,82.658,13,8,0,0.0,0.08695652173913043,1212.565,0.7180000000000035,2.3640000000000043,82.658
0 days 00:21:58.004000,BOT,77,0 days 00:01:45.439000,3.0,1.0,,,0 days 00:00:34.851000,0 days 00:00:38.773000,0 days 00:00:31.815000,0 days 00:20:47.416000,0 days 00:21:26.189000,0 days 00:21:58.004000,164.0,161.0,312.0,243.0,False,HARD,3.0,True,Alfa Romeo,0 days 00:20:12.565000,2023-09-02 14:05:12.676,1,,False,,False,True,105.439,13,8,0,0.0,0.13043478260869565,1318.004,23.498999999999995,25.144999999999996,94.04849999999999
0 days 00:23:20.730000,BOT,77,0 days 00:01:22.726000,4.0,1.0,,,0 days 00:00:27.260000,0 days 00:00:27.995000,0 days 00:00:27.471000,0 days 00:22:25.264000,0 days 00:22:53.259000,0 days 00:23:20.730000,321.0,334.0,312.0,345.0,False,HARD,4.0,True,Alfa Romeo,0 days 00:21:58.004000,2023-09-02 14:06:58.115,1,,False,,False,True,82.726,13,8,0,0.0,0.17391304347826086,1400.73,0.7860000000000014,2.432000000000002,94.0825
0 days 00:25:07.365000,BOT,77,0 days 00:01:46.635000,5.0,1.0,,0 days 00:25:00.968000,0 days 00:00:30.651000,0 days 00:00:32.165000,0 days 00:00:43.819000,0 days 00:23:51.381000,0 days 00:24:23.546000,0 days 00:25:07.365000,287.0,301.0,,287.0,False,HARD,5.0,True,Alfa Romeo,0 days 00:23:20.730000,2023-09-02 14:08:20.841,1,,False,,False,False,106.635,13,8,0,0.0,0.21739130434782608,1507.365,24.695000000000007,26.341000000000008,94.6805
0 days 00:33:30.078000,BOT,77,0 days 00:01:22.249000,7.0,2.0,,,0 days 00:00:27.080000,0 days 00:00:27.808000,0 days 00:00:27.361000,0 days 00:32:34.909000,0 days 00:33:02.717000,0 days 00:33:30.078000,322.0,341.0,307.0,348.0,True,HARD,2.0,True,Alfa Romeo,0 days 00:32:07.829000,2023-09-02 14:17:07.940,1,,False,,False,True,82.249,13,8,0,0.16666666666666666,0.30434782608695654,2010.078,0.3089999999999975,1.9549999999999983,94.44200000000001
0 days 00:35:16.286000,BOT,77,0 days 00:01:46.208000,8.0,2.0,,0 days 00:35:12.383000,0 days 00:00:32.493000,0 days 00:00:33.568000,0 days 00:00:40.147000,0 days 00:34:02.571000,0 days 00:34:36.139000,0 days 00:35:16.286000,288.0,289.0,,238.0,False,HARD,3.0,True,Alfa Romeo,0 days 00:33:30.078000,2023-09-02 14:18:30.189,1,,False,,False,False,106.208,13,8,0,0.16666666666666666,0.34782608695652173,2116.286,24.268,25.914,94.2285
0 days 00:45:38.665000,BOT,77,0 days 00:01:21.947000,10.0,3.0,,,0 days 00:00:26.968000,0 days 00:00:27.730000,0 days 00:00:27.249000,0 days 00:44:43.686000,0 days 00:45:11.416000,0 days 00:45:38.665000,322.0,338.0,310.0,347.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 00:44:16.718000,2023-09-02 14:29:16.829,1,,False,,False,True,81.947,13,8,1,0.3333333333333333,0.43478260869565216,2738.665,0.007000000000005002,1.6530000000000058,94.0775
0 days 00:47:25.921000,BOT,77,0 days 00:01:47.256000,11.0,3.0,,0 days 00:47:22.047000,0 days 00:00:32.387000,0 days 00:00:35.073000,0 days 00:00:39.796000,0 days 00:46:11.052000,0 days 00:46:46.125000,0 days 00:47:25.921000,276.0,292.0,,256.0,False,MEDIUM,3.0,True,Alfa Romeo,0 days 00:45:38.665000,2023-09-02 14:30:38.776,1,,False,,False,False,107.256,13,8,1,0.3333333333333333,0.4782608695652174,2845.921,25.316000000000003,26.962000000000003,94.6015
0 days 00:56:04.938000,BOT,77,0 days 00:01:21.940000,13.0,4.0,,,0 days 00:00:27.060000,0 days 00:00:27.733000,0 days 00:00:27.147000,0 days 00:55:10.058000,0 days 00:55:37.791000,0 days 00:56:04.938000,324.0,340.0,309.0,349.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 00:54:42.998000,2023-09-02 14:39:43.109,1,,False,,False,True,81.94,13,8,1,0.5,0.5652173913043478,3364.938,0.0,1.6460000000000008,94.598
0 days 00:57:54.904000,BOT,77,0 days 00:01:49.966000,14.0,4.0,,0 days 00:57:51.040000,0 days 00:00:33.198000,0 days 00:00:34.467000,0 days 00:00:42.301000,0 days 00:56:38.136000,0 days 00:57:12.603000,0 days 00:57:54.904000,282.0,229.0,,241.0,False,MEDIUM,3.0,True,Alfa Romeo,0 days 00:56:04.938000,2023-09-02 14:41:05.049,1,,False,,False,False,109.966,13,8,1,0.5,0.6086956521739131,3474.904,28.025999999999996,29.671999999999997,95.953
0 days 00:20:07.140000,SAR,2,0 days 00:01:22.367000,2.0,1.0,,,0 days 00:00:27.122000,0 days 00:00:27.939000,0 days 00:00:27.306000,0 days 00:19:11.895000,0 days 00:19:39.834000,0 days 00:20:07.140000,323.0,336.0,310.0,344.0,True,HARD,2.0,True,Williams,0 days 00:18:44.773000,2023-09-02 14:03:44.884,1,,False,,False,True,82.367,14,3,0,0.0,0.08695652173913043,1207.14,0.4369999999999976,2.0730000000000075,82.367
0 days 00:21:53.393000,SAR,2,0 days 00:01:46.253000,3.0,1.0,,,0 days 00:00:32.181000,0 days 00:00:37.722000,0 days 00:00:36.350000,0 days 00:20:39.321000,0 days 00:21:17.043000,0 days 00:21:53.393000,289.0,296.0,239.0,303.0,False,HARD,3.0,True,Williams,0 days 00:20:07.140000,2023-09-02 14:05:07.251,1,,False,,False,True,106.253,14,3,0,0.0,0.13043478260869565,1313.393,24.322999999999993,25.959000000000003,94.31
0 days 00:23:38.953000,SAR,2,0 days 00:01:45.560000,4.0,1.0,,,0 days 00:00:33.559000,0 days 00:00:38.658000,0 days 00:00:33.343000,0 days 00:22:26.952000,0 days 00:23:05.610000,0 days 00:23:38.953000,306.0,119.0,313.0,292.0,False,HARD,4.0,True,Williams,0 days 00:21:53.393000,2023-09-02 14:06:53.504,1,,False,,False,True,105.56,14,3,0,0.0,0.17391304347826086,1418.953,23.629999999999995,25.266000000000005,105.9065
0 days 00:25:02.920000,SAR,2,0 days 00:01:23.967000,5.0,1.0,,,0 days 00:00:27.178000,0 days 00:00:27.974000,0 days 00:00:28.815000,0 days 00:24:06.131000,0 days 00:24:34.105000,0 days 00:25:02.920000,323.0,338.0,313.0,347.0,False,HARD,5.0,True,Williams,0 days 00:23:38.953000,2023-09-02 14:08:39.064,1,,False,,False,True,83.967,14,3,0,0.0,0.21739130434782608,1502.92,2.036999999999992,3.673000000000002,94.7635
0 days 00:26:41.717000,SAR,2,0 days 00:01:38.797000,6.0,1.0,,0 days 00:26:37.904000,0 days 00:00:29.392000,0 days 00:00:32.182000,0 days 00:00:37.223000,0 days 00:25:32.312000,0 days 00:26:04.494000,0 days 00:26:41.717000,298.0,294.0,,312.0,False,HARD,6.0,True,Williams,0 days 00:25:02.920000,2023-09-02 14:10:03.031,1,,False,,False,False,98.797,14,3,0,0.0,0.2608695652173913,1601.717,16.86699999999999,18.503,91.382
0 days 00:33:45.668000,SAR,2,0 days 00:01:21.930000,8.0,2.0,,,0 days 00:00:26.940000,0 days 00:00:27.774000,0 days 00:00:27.216000,0 days 00:32:50.678000,0 days 00:33:18.452000,0 days 00:33:45.668000,,339.0,311.0,346.0,True,HARD,2.0,True,Williams,0 days 00:32:23.738000,2023-09-02 14:17:23.849,1,,False,,False,True,81.93,14,3,0,0.16666666666666666,0.34782608695652173,2025.668,0.0,1.63600000000001,90.3635
0 days 00:35:28.682000,SAR,2,0 days 00:01:43.014000,9.0,2.0,,0 days 00:35:24.633000,0 days 00:00:30.240000,0 days 00:00:32.866000,0 days 00:00:39.908000,0 days 00:34:15.908000,0 days 00:34:48.774000,0 days 00:35:28.682000,298.0,304.0,,267.0,False,HARD,3.0,True,Williams,0 days 00:33:45.668000,2023-09-02 14:18:45.779,1,,False,,False,False,103.014,14,3,0,0.16666666666666666,0.391304347826087,2128.682,21.08399999999999,22.72,92.47200000000001
0 days 00:45:21.716000,SAR,2,0 days 00:01:21.944000,11.0,3.0,,,0 days 00:00:26.974000,0 days 00:00:27.771000,0 days 00:00:27.199000,0 days 00:44:26.746000,0 days 00:44:54.517000,0 days 00:45:21.716000,323.0,338.0,312.0,347.0,True,MEDIUM,2.0,True,Williams,0 days 00:43:59.772000,2023-09-02 14:28:59.883,1,,False,,False,True,81.944,14,3,1,0.3333333333333333,0.4782608695652174,2721.716,0.013999999999995794,1.6500000000000057,92.479
0 days 00:47:07.424000,SAR,2,0 days 00:01:45.708000,12.0,3.0,,0 days 00:47:03.563000,0 days 00:00:30.901000,0 days 00:00:34.631000,0 days 00:00:40.176000,0 days 00:45:52.617000,0 days 00:46:27.248000,0 days 00:47:07.424000,289.0,303.0,,313.0,False,MEDIUM,3.0,True,Williams,0 days 00:45:21.716000,2023-09-02 14:30:21.827,1,,False,,False,False,105.708,14,3,1,0.3333333333333333,0.5217391304347826,2827.424,23.77799999999999,25.414,93.826
0 days 00:55:10.481000,SAR,2,0 days 00:01:22.427000,14.0,4.0,,,0 days 00:00:27.061000,0 days 00:00:27.788000,0 days 00:00:27.578000,0 days 00:54:15.115000,0 days 00:54:42.903000,0 days 00:55:10.481000,322.0,336.0,307.0,345.0,False,MEDIUM,2.0,True,Williams,0 days 00:53:48.054000,2023-09-02 14:38:48.165,1,,False,,False,True,82.427,14,3,1,0.5,0.6086956521739131,3310.481,0.4969999999999999,2.1330000000000098,94.0675
0 days 00:57:07.655000,SAR,2,0 days 00:01:57.174000,15.0,4.0,,0 days 00:56:53.369000,0 days 00:00:31.685000,0 days 00:00:36.219000,0 days 00:00:49.270000,0 days 00:55:42.166000,0 days 00:56:18.385000,0 days 00:57:07.655000,225.0,291.0,,296.0,False,MEDIUM,3.0,True,Williams,0 days 00:55:10.481000,2023-09-02 14:40:10.592,1,,False,,False,False,117.174,14,3,1,0.5,0.6521739130434783,3427.655,35.244,36.88000000000001,99.8005
0 days 00:20:17.535000,ZHO,24,0 days 00:01:22.390000,2.0,1.0,,,0 days 00:00:27.051000,0 days 00:00:28.024000,0 days 00:00:27.315000,0 days 00:19:22.196000,0 days 00:19:50.220000,0 days 00:20:17.535000,321.0,338.0,313.0,345.0,True,HARD,2.0,True,Alfa Romeo,0 days 00:18:55.145000,2023-09-02 14:03:55.256,1,,False,,False,True,82.39,15,8,0,0.0,0.08695652173913043,1217.535,0.0,2.0960000000000036,82.39
0 days 00:22:06.054000,ZHO,24,0 days 00:01:48.519000,3.0,1.0,,,0 days 00:00:39.356000,0 days 00:00:36.811000,0 days 00:00:32.352000,0 days 00:20:56.891000,0 days 00:21:33.702000,0 days 00:22:06.054000,192.0,178.0,313.0,97.0,False,HARD,3.0,True,Alfa Romeo,0 days 00:20:17.535000,2023-09-02 14:05:17.646,1,,False,,False,True,108.519,15,8,0,0.0,0.13043478260869565,1326.054,26.129000000000005,28.22500000000001,95.4545
0 days 00:23:29.625000,ZHO,24,0 days 00:01:23.571000,4.0,1.0,,,0 days 00:00:27.256000,0 days 00:00:28.581000,0 days 00:00:27.734000,0 days 00:22:33.310000,0 days 00:23:01.891000,0 days 00:23:29.625000,322.0,336.0,313.0,346.0,False,HARD,4.0,True,Alfa Romeo,0 days 00:22:06.054000,2023-09-02 14:07:06.165,1,,False,,False,True,83.571,15,8,0,0.0,0.17391304347826086,1409.625,1.1809999999999974,3.277000000000001,96.045
0 days 00:25:16.202000,ZHO,24,0 days 00:01:46.577000,5.0,1.0,,0 days 00:25:12.358000,0 days 00:00:37.619000,0 days 00:00:31.564000,0 days 00:00:37.394000,0 days 00:24:07.244000,0 days 00:24:38.808000,0 days 00:25:16.202000,276.0,303.0,,150.0,False,HARD,5.0,True,Alfa Romeo,0 days 00:23:29.625000,2023-09-02 14:08:29.736,1,,False,,False,False,106.577,15,8,0,0.0,0.21739130434782608,1516.202,24.186999999999998,26.283,95.074
0 days 00:33:35.365000,ZHO,24,0 days 00:01:22.429000,7.0,2.0,,,0 days 00:00:27.142000,0 days 00:00:27.978000,0 days 00:00:27.309000,0 days 00:32:40.078000,0 days 00:33:08.056000,0 days 00:33:35.365000,325.0,341.0,312.0,350.0,False,HARD,2.0,True,Alfa Romeo,0 days 00:32:12.936000,2023-09-02 14:17:13.047,1,,True,TRACK LIMITS AT TURN 7 LAP 8 ,False,True,82.429,15,8,0,0.16666666666666666,0.30434782608695654,2015.365,0.03900000000000148,2.135000000000005,94.503
0 days 00:35:32.460000,ZHO,24,0 days 00:01:57.095000,8.0,2.0,,0 days 00:35:20.070000,0 days 00:00:34.009000,0 days 00:00:34.406000,0 days 00:00:48.680000,0 days 00:34:09.374000,0 days 00:34:43.780000,0 days 00:35:32.460000,230.0,269.0,,204.0,False,HARD,3.0,True,Alfa Romeo,0 days 00:33:35.365000,2023-09-02 14:18:35.476,1,,False,,False,False,117.095,15,8,0,0.16666666666666666,0.34782608695652173,2132.46,34.705,36.801,99.762
0 days 00:19:58.150000,GAS,10,0 days 00:01:22.862000,2.0,1.0,,,0 days 00:00:27.245000,0 days 00:00:28.099000,0 days 00:00:27.518000,0 days 00:19:02.533000,0 days 00:19:30.632000,0 days 00:19:58.150000,318.0,331.0,300.0,339.0,True,HARD,2.0,True,Alpine,0 days 00:18:35.288000,2023-09-02 14:03:35.399,1,,False,,False,True,82.862,16,9,0,0.0,0.08695652173913043,1198.15,0.31699999999999307,2.567999999999998,82.862
0 days 00:21:38.721000,GAS,10,0 days 00:01:40.571000,3.0,1.0,,,0 days 00:00:34.336000,0 days 00:00:34.486000,0 days 00:00:31.749000,0 days 00:20:32.486000,0 days 00:21:06.972000,0 days 00:21:38.721000,285.0,289.0,309.0,268.0,False,HARD,3.0,True,Alpine,0 days 00:19:58.150000,2023-09-02 14:04:58.261,1,,False,,False,True,100.571,16,9,0,0.0,0.13043478260869565,1298.721,18.025999999999996,20.277,91.7165
